Jewelry_Type,Material_Composition,Manufacturing_Stage,Surface_Roughness,Polish_Quality,Engraving_Depth,Structural_Integrity,Reflection_Index,Defect_Type
Pendant,Silver Alloy,Raw Casting,0.6472123334747628,0.57760456270488,0.8125929966699865,0.39046093950414207,0.6990801734623037,Normal
Ring,Silver Alloy,Raw Casting,0.5252021000046374,0.27573862578783487,0.2452042157036366,0.9498093635211938,0.8151136803764695,Normal
Ring,Pure Silver,Final Product,0.1228540195154459,0.5046555194415537,0.5809005183062209,0.5075792861059031,0.9371076608956089,Normal
Pendant,Silver Alloy,Polished,0.9372874719358446,0.27446521784661554,0.34539631150046396,0.10114533525011858,0.859072178141311,Scratch
Ring,Pure Silver,Final Product,0.6173686810144504,0.7958562174282302,0.6691354530711304,0.677920627211703,0.4353640100817837,Normal
Ring,Pure Silver,Final Product,0.7451960852485359,0.9921314924137673,0.4522027522966183,0.9145132388209074,0.14592560949467165,Normal
Pendant,Pure Silver,Raw Casting,0.9824817332094455,0.38440614328172573,0.845769646294489,0.30285681063042413,0.9307208901815529,Scratch
Pendant,Silver Alloy,Polished,0.18650003455097353,0.6561575761802108,0.3857618706434591,0.24457751791121793,0.8945683899396316,Crack
Bracelet,Pure Silver,Polished,0.8142734357767911,0.48001656089465616,0.7754881310711966,0.39369004317398704,0.19608337163724054,Scratch
Pendant,Pure Silver,Polished,0.9701746174255367,0.8540499478351841,0.9190770054022498,0.7597170543790229,0.7134710049261249,Scratch
Necklace,Silver Alloy,Final Product,0.3013554379392893,0.6448183333035309,0.5821292008337972,0.297758090645062,0.1796065123250631,Crack
Bracelet,Pure Silver,Raw Casting,0.3793570769688719,0.9884563885667991,0.809787369910626,0.894542834125234,0.14582018894363996,Normal
Pendant,Pure Silver,Raw Casting,0.4924398542572691,0.739950472108123,0.980621633033749,0.9113868362357697,0.14280137230627493,Normal
Bracelet,Pure Silver,Polished,0.6048409492785403,0.12170113404981134,0.7878522743276607,0.871035093816509,0.9504075261523816,Normal
Pendant,Pure Silver,Polished,0.971099862817311,0.3584320413021117,0.35019824265408106,0.7289192881363006,0.569285832480256,Scratch
Earring,Pure Silver,Polished,0.5389208772449267,0.5088884292656304,0.964457940748961,0.7056229389689924,0.3831891304208419,Normal
Bracelet,Pure Silver,Final Product,0.6605264279222548,0.20344351493975105,0.43079304293747367,0.72746918348304,0.12607708349628985,Normal
Bracelet,Pure Silver,Final Product,0.8467951143850387,0.5105497940652445,0.954944634897209,0.4190859934072524,0.43647849762546154,Scratch
Ring,Pure Silver,Raw Casting,0.2923040463139799,0.19278166744260472,0.1417381207445716,0.8250296691137469,0.8854251104305204,Normal
Necklace,Silver Alloy,Polished,0.9690936966291359,0.43908039878743343,0.211623639327123,0.8801502566317574,0.577448177807879,Scratch
Bracelet,Pure Silver,Polished,0.996060971593524,0.24612060420482132,0.5172440819403424,0.6124014898053604,0.6636773393329093,Scratch
Bracelet,Silver Alloy,Final Product,0.8505705546108216,0.8302677628469048,0.5919109850246476,0.7264108897666143,0.5512575518118793,Scratch
Bracelet,Silver Alloy,Raw Casting,0.8304282260695964,0.7695803636567377,0.7351401672531402,0.18347184964957028,0.9218537124412685,Scratch
Ring,Silver Alloy,Polished,0.1406665964826528,0.8496176516937538,0.4603623718336445,0.1022866792911687,0.11132536136518613,Crack
Bracelet,Silver Alloy,Raw Casting,0.3339521678561302,0.2589222610627209,0.767837006374326,0.8756509382130025,0.9337981620495385,Normal
Bracelet,Silver Alloy,Final Product,0.14790205958742547,0.7447344758464964,0.3408626552556725,0.32024396323491144,0.7640660532881428,Normal
Pendant,Pure Silver,Polished,0.67045217063493,0.9091763036871603,0.86512565262325,0.15120310247186702,0.4941128325268399,Crack
Necklace,Silver Alloy,Polished,0.24518437450007674,0.8001095025980225,0.5899227592787405,0.6208953857453979,0.6428384407374933,Normal
Bracelet,Silver Alloy,Polished,0.5038131844480607,0.5819383405274866,0.2553989234627322,0.15090829838343164,0.3842257947868636,Crack
Ring,Pure Silver,Polished,0.44740369825011317,0.4759188081943434,0.8616497801840177,0.2378487794814181,0.4799534697948409,Crack
Earring,Silver Alloy,Final Product,0.3365665457401732,0.3991821504716907,0.8695185869546999,0.6182727287761377,0.31802541868758916,Normal
Ring,Pure Silver,Raw Casting,0.7853093346166711,0.2275066777222827,0.44519283803180054,0.6956546025457925,0.9871898746009612,Normal
Pendant,Pure Silver,Polished,0.503458068009966,0.1362578566848507,0.9392525606144023,0.5141355821923145,0.3406457038487922,Normal
Bracelet,Pure Silver,Polished,0.46796279884224357,0.8133800162946314,0.521404486118521,0.8829369762518006,0.21578776471887479,Normal
Earring,Silver Alloy,Raw Casting,0.502601332484754,0.31744882024944937,0.30814997338821504,0.5215817791222945,0.6828918691798882,Normal
Necklace,Silver Alloy,Polished,0.30673605701240886,0.5237869199094624,0.8883892813971808,0.37768509178501153,0.5751122998482513,Normal
Bracelet,Pure Silver,Final Product,0.33442196483517894,0.748844114850543,0.14366543361723752,0.3216101498431363,0.5862735077433334,Normal
Earring,Pure Silver,Final Product,0.8220149139483064,0.9664926625425053,0.5751248619302141,0.34792092049069545,0.6748304664031588,Scratch
Bracelet,Pure Silver,Final Product,0.7556948425397106,0.4098086146537848,0.47158927292755726,0.34762928763515943,0.6827076664345764,Normal
Earring,Pure Silver,Raw Casting,0.7173014581818427,0.6356558862763237,0.2413615707168484,0.6736534106555925,0.3329859674798884,Normal
Bracelet,Silver Alloy,Final Product,0.29291733911959705,0.5958784748525567,0.767146945223175,0.46977645079073993,0.9942906968422899,Normal
Bracelet,Pure Silver,Final Product,0.33426122340257336,0.5859977675615723,0.8104968796303523,0.8485964336003112,0.40623366362773883,Normal
Pendant,Pure Silver,Polished,0.29789093620690943,0.6670640391991787,0.5702627444793654,0.7156721617549643,0.4073043065203257,Normal
Necklace,Silver Alloy,Final Product,0.8431859086051554,0.32824603132602476,0.48497754487682354,0.22465630714175094,0.22644538224580515,Scratch
Bracelet,Silver Alloy,Final Product,0.36524404003694955,0.8074545662647634,0.35719799232283833,0.13434288555930107,0.5453197016449736,Crack
Pendant,Silver Alloy,Raw Casting,0.7237176790438297,0.17510680467575906,0.25483585132153597,0.6877193262908905,0.773218334689627,Normal
Ring,Pure Silver,Polished,0.4419533509636818,0.61962660859324,0.6872242981361717,0.6876341355524249,0.8909550137352875,Normal
Earring,Pure Silver,Final Product,0.6465574671334091,0.8212638572581036,0.5428820005129036,0.7943445300544864,0.30883626754539617,Normal
Necklace,Silver Alloy,Raw Casting,0.11064795782849703,0.796854777286019,0.8551489620201256,0.40229321698903886,0.8942825559468497,Normal
Ring,Pure Silver,Polished,0.47174423058035697,0.5621589056156638,0.9138842367912746,0.18870337932157505,0.8884891610773997,Crack
Necklace,Pure Silver,Final Product,0.40681613778252124,0.12880096049476375,0.9167143571559836,0.9985360859218969,0.8386989349761758,Normal
Bracelet,Pure Silver,Polished,0.5654742094081762,0.7732064479072989,0.42589794514766166,0.7413317537679268,0.21977272768595857,Normal
Necklace,Silver Alloy,Polished,0.41988040753586875,0.7218290621696719,0.17233430271800643,0.7588264410850231,0.34378582680281655,Normal
Pendant,Silver Alloy,Final Product,0.7994291373387533,0.9506807987901597,0.2524179517657791,0.8921220906605853,0.3222611299884006,Normal
Earring,Silver Alloy,Polished,0.5239456722048792,0.207031829101601,0.7403611729279992,0.3689946255499785,0.20898789030803366,Normal
Necklace,Silver Alloy,Polished,0.23417679330628938,0.8419360073014169,0.9374712250003581,0.43020030959245936,0.6884765510162387,Normal
Ring,Silver Alloy,Final Product,0.3462154549990117,0.10736544253646867,0.21644494934311936,0.3857451867472683,0.7077950642670229,Normal
Pendant,Pure Silver,Polished,0.5099072227605377,0.16943949240461464,0.9576676463300743,0.7130531944924646,0.38081820924312737,Normal
Pendant,Pure Silver,Polished,0.41498438764555234,0.13361939025526554,0.3877273933017735,0.41115186222655387,0.13095333870168893,Normal
Earring,Pure Silver,Polished,0.390648448373784,0.1982892228558434,0.8622531709987089,0.9738145458432853,0.6015845208006905,Normal
Earring,Silver Alloy,Raw Casting,0.9174396864636664,0.23193322825523593,0.5492676411848119,0.5049273861111779,0.9752164280384488,Scratch
Necklace,Pure Silver,Final Product,0.6399958006285779,0.9977429038296061,0.6750167322562013,0.5062875235446666,0.6909003011252477,Normal
Bracelet,Silver Alloy,Polished,0.2982184512876894,0.5318192607332064,0.49893156643470615,0.3151425973077033,0.6637232517125377,Normal
Bracelet,Silver Alloy,Final Product,0.26831915198540496,0.5470965745116221,0.5566566345483143,0.4651498581099842,0.636931261339125,Normal
Necklace,Silver Alloy,Final Product,0.46756765121167343,0.2700005556718492,0.8931082148466964,0.9458637753123561,0.2801764789281743,Normal
Earring,Silver Alloy,Polished,0.3408701503596704,0.47982164307919284,0.23535686352612786,0.27709538355655006,0.9013581468456309,Crack
Earring,Silver Alloy,Polished,0.9621517063001399,0.6835469110527529,0.19571999846354143,0.7819939972973744,0.41798187611523185,Scratch
Bracelet,Pure Silver,Polished,0.9618582501669897,0.665239592133281,0.9105233386020696,0.15439326930011554,0.1711499518621124,Scratch
Ring,Silver Alloy,Final Product,0.13732608989402045,0.7153600436516121,0.2801618079877605,0.17719225126708305,0.12747215408406434,Crack
Pendant,Pure Silver,Final Product,0.8926457814371198,0.24191244321947508,0.11262532752726828,0.861260825650512,0.22603251006576505,Scratch
Pendant,Pure Silver,Final Product,0.6974556567751891,0.16185650565435974,0.1203696882888156,0.20727248353051314,0.5014181698155898,Crack
Bracelet,Pure Silver,Final Product,0.5620531899201491,0.6964258160843292,0.7944688576557359,0.8066542203794868,0.4816304738989815,Normal
Pendant,Silver Alloy,Raw Casting,0.40590243850600627,0.5348375451351925,0.7452477634467223,0.1751933415562194,0.46993977377611407,Crack
Bracelet,Pure Silver,Final Product,0.5180111798962326,0.9979161274098887,0.909146219822399,0.8186096556442707,0.28136980011194224,Normal
